bblid,envSES,envHouseholds,neighborhoodCrime
84354,-1.59137309,1.016465797,0.002706993
84356,-0.198938445,-1.269190587,-0.797447686
84361,-1.976718615,-0.337051811,0.379935982
84363,-1.606967593,1.716854107,0.775881543
84365,-1.234240094,2.407899981,
84371,-1.59137309,1.016465797,0.002706993
84376,-1.454909958,-1.932864046,
84382,-1.16785179,1.044516406,
84385,0.993330239,0.234407467,
84391,0.046836289,-2.145250754,-1.166950012
84394,-1.932002052,-1.336418887,
84404,-0.589290582,0.501380351,-0.352760853
84407,-0.126943754,-0.593591867,
84412,0.426663259,-0.548442775,
84418,0.732802283,0.139925426,
84421,-1.221049529,-2.175019259,-0.116806002
84426,-1.81513298,0.450942501,0.096243711
84429,-0.681734724,0.138214507,
84432,-0.489490145,-0.570232227,-0.750415443
84437,-1.401013641,1.812621183,0.254064406
84440,0.757329293,0.056742951,
84446,1.111227315,0.81572682,
84449,-1.769656074,-0.996819751,-0.270382308
84451,-1.459453012,1.152651214,0.408435362
84454,-1.365094849,-1.652910177,0.168929135
84465,0.715368812,-0.22096044,
84467,-0.926774723,-1.106493135,
84473,-1.520210772,0.981828424,-0.024703797
84476,1.013307985,-0.198015251,
84485,-1.34532324,-0.362407194,-0.560650643
84487,-1.716254856,1.571059369,-0.518983465
84496,0.95605732,1.87260842,
84499,-1.473376857,-0.347616157,-0.085544029
84501,-0.656800895,-1.474930885,
84503,0.654899452,0.139929479,
84508,-2.465485766,2.058963488,1.274605899
84511,-1.234240094,2.407899981,
84515,-0.204475535,-1.259852677,
84521,0.589702505,-1.012798583,
84525,0.867155989,0.19145089,
84530,-1.224532818,1.421218322,
84535,-0.165397008,-0.855770903,
84541,0.914490443,-0.726789081,
84553,-0.813810904,-0.834029579,
84560,0.133478552,-2.061661668,1.885454452
84563,0.103043633,-1.236248448,
84566,0.841996085,-0.748310461,
84569,0.797593496,0.453616504,
84575,-1.550204561,0.781018159,-0.340468639
84588,0.563992591,-0.354337232,
84591,1.295329412,2.495032062,
84594,1.526465466,0.968809677,
84606,-1.665418816,-0.879319536,0.175669978
84612,-1.029789057,0.850563202,-0.634525953
84615,0.911125695,-0.198358098,
84621,-1.712785064,2.237662898,-0.417017726
84624,-1.877368997,3.450256834,-0.49395191
84642,-0.841049676,0.445794443,
84645,1.011069711,0.330476082,
84653,-0.768429675,-0.244023632,-0.825071213
84659,-1.297837552,-2.789012521,-0.436246672
84664,0.823418585,-0.645304869,
84667,0.597189145,0.189074329,
84670,0.307523869,-0.53435173,
84673,1.052079304,1.133234485,
84685,0.480231332,0.012494711,
84688,-0.618507308,-2.150348518,-0.528692412
84695,-0.261014682,-1.137867391,-0.775620843
84703,0.495657093,-1.041223145,
84712,0.162848543,0.271836376,
84714,0.806358008,-0.181790497,
84717,1.149969043,0.425520938,
84720,-2.368342347,2.611394452,
84724,0.359529594,-0.171614664,
84732,-1.316219842,-0.115376914,-0.828369185
84735,1.297729315,1.608799363,
84743,0.82379112,2.127562621,
84746,-1.018013103,-2.608763904,
84749,0.054725772,0.235758909,
84758,0.95605732,1.87260842,
84761,0.764044987,0.721147387,
84764,-1.606967593,1.716854107,0.160301184
84766,0.758585694,1.166641215,
84769,1.342473122,0.93261939,
84774,0.752684905,0.418313649,
84778,0.946783465,0.892342936,
84781,-1.429844754,1.0315594,0.209911747
84789,1.575993612,1.069749985,
84794,-1.29222705,1.301908371,
84800,-0.083332279,-0.712792418,
84803,0.163765934,0.291829473,
84809,-0.955138299,0.102697144,-0.513645646
84814,-0.00081557,-0.520915214,
84816,0.716262627,-0.102544441,
84818,0.757329293,0.056742951,
84821,0.281346402,-0.625135969,
84824,-1.161115097,0.574298775,-0.052931414
84829,0.020936119,-0.806763077,
84832,-1.926324098,-0.408037792,0.522597865
84837,1.089036363,-0.525483848,
84848,0.618704355,-0.094595197,
84851,0.932294295,0.888607325,
84854,1.082964187,0.460122433,
84876,-0.803767704,0.769219728,
84882,1.436001406,1.865081536,
84885,0.803953833,-0.688299971,
84891,0.659049474,-0.848393589,
84897,-1.553824602,-0.637685623,0.030215524
84917,-0.167396393,0.452682398,
84920,0.844521521,0.376313298,
84923,1.161477851,0.024705829,
84942,1.004415892,0.387524278,
84948,0.307523869,-0.53435173,
84951,0.69190443,-0.093813419,
84957,0.537163902,0.528041508,
84967,0.731102566,0.1256962,
84970,1.017418457,-0.099861924,
84973,0.86158045,-0.172189703,
84981,1.172360847,1.324826001,
84989,1.070133983,1.112783499,
84997,0.86309717,0.106853418,
85005,-0.305189266,-1.74943763,-0.910752884
85011,0.369857715,-0.775179647,
85014,1.1118715,0.515667028,
85020,0.001354456,-0.840116828,
85028,0.608534138,-1.157036774,
85031,1.247881883,1.130253915,
85034,-2.227037389,-1.190041649,0.311644211
85037,0.721605036,-0.488611006,
85040,0.365058859,-0.817254951,
85043,1.069338591,-0.564014343,
85051,0.836474553,-0.060696705,
85054,-1.9193467,1.507052692,6.936524153
85057,0.191993694,-0.697160797,
85063,0.708930716,0.66486537,
85066,0.381705801,0.133269561,
85069,1.149640389,0.991001722,
85075,0.703148214,1.603649816,
85080,1.033757538,0.443965017,
85083,-1.862355476,1.15115506,0.873651507
85086,0.651945289,-0.310293888,
85088,0.856791344,1.030243658,
85091,-1.771523082,-0.179868708,-0.12129528
85093,-0.208455788,0.054583976,
85101,1.017418457,-0.099861924,
85112,0.57012521,-0.419655648,
85115,0.484381477,0.524211785,
85121,2.63E-05,-0.090913671,
85124,-0.028811371,2.701801562,
85127,-0.069241416,0.214039488,
85133,0.933216588,-0.585420227,
85139,-0.831344679,0.813260848,-1.100959898
85157,-2.318800935,0.268957569,-0.609780289
85159,0.623935558,0.54921344,
85162,0.439146812,-1.100675711,-0.824476442
85165,-0.894221944,1.911449738,-0.439306078
85170,0.572057779,-0.766579521,
85173,0.892421048,1.922235453,
85178,0.804023447,0.557560583,
85181,0.80623652,-0.558735904,
85184,-1.500361256,-0.718215485,1.194202887
85189,-0.201010938,-0.553906439,
85192,0.322224109,-0.300073474,
85198,0.213636257,-0.409964495,
85212,0.17491727,-0.055549431,
85215,0.188395544,-1.049950388,
85230,1.142473634,0.389920239,
85236,0.778103609,0.30727476,
85242,-0.141536347,0.630372323,
85244,0.75969097,1.059582121,
85247,0.748239079,-0.652176672,
85253,0.715807696,0.261507196,
85258,0.696666479,-0.634075614,
85264,0.779394332,-0.357791821,
85270,-0.039436017,-1.796707158,
85275,0.418791348,0.647638242,
85278,-0.583149658,-0.394212162,
85281,0.369857715,-0.775179647,
85283,0.670576966,0.603303854,
85286,1.061927307,-0.186512886,
85289,1.062230996,1.134117323,
85292,0.646880974,0.36951348,
85306,0.31056577,1.03781065,
85309,-1.736088913,-0.233269228,-0.277907714
85311,-0.978789191,-0.113348475,-0.487489113
85319,-0.151401835,-0.010879394,-0.801419741
85322,0.699823396,0.042147889,
85337,0.972533501,0.154453881,
85343,0.819838437,-0.879542089,
85363,0.144880633,-1.024593861,
85369,-1.621311315,-0.926619522,0.221745642
85370,0.361277024,-0.379713351,
85379,0.979854939,1.013795636,
85384,1.006680411,0.771545276,
85392,0.287875044,-0.154279725,-0.85217973
85394,0.721284821,-0.006086341,
85397,0.238405348,-0.848423056,
85400,-0.387302818,-0.765968076,
85406,0.535560049,0.120518551,
85412,0.689822097,0.382589036,
85421,1.216480665,-0.141118238,
85427,1.473998808,-1.108446128,
85433,-0.436392182,-1.829258995,
85436,0.713935138,-0.776706329,
85447,-1.615166698,-0.416773647,-0.046985552
85450,0.897194931,-0.52697643,
85458,0.651631881,-0.18069807,
85461,1.001126141,0.469288709,
85464,0.674665784,-0.518695131,
85472,0.725715789,0.883047589,
85474,-0.737036825,-3.498575049,-0.333677173
85475,-1.492712923,0.301536972,-0.071936587
85476,-2.465485766,2.058963488,3.137279152
85478,-1.632920628,1.947999994,-0.619829813
85480,-1.934086962,-1.489360618,-0.17645813
85481,-2.250172927,0.641200665,0.243120775
85483,-1.976718615,-0.337051811,0.379935982
85490,-0.181601116,0.520843906,
85494,-1.280829716,-0.101170334,-0.09855808
85499,-0.190213212,1.639978478,
85512,0.674908379,1.372740681,
85518,1.048490741,0.980621932,
85521,-1.264952974,-0.01135329,0.234767599
85530,0.978546218,-1.148519986,
85533,0.81022453,-0.617624372,
85544,-0.510896776,-0.303212491,1.280918921
85547,-2.082111094,-1.654360575,-0.380612309
85550,-0.405366263,-0.498211437,
85568,0.906099039,1.049652029,
85576,-0.749912243,0.747522196,-0.465035396
85579,-0.122423198,1.788945541,
85582,-0.116613185,-0.666635759,
85585,0.754146507,0.070436518,
85588,0.360075301,-0.235510246,-1.12473377
85591,1.074547888,0.552698611,
85594,0.669655166,-0.073488094,
85603,-1.500553425,0.992476824,
85605,0.61334054,-1.243477698,-0.892334326
85610,-1.765987478,-0.500275675,0.910865642
85618,-0.589290582,0.501380351,-0.352760853
85621,-0.326398778,0.241649327,
85627,-1.051199578,-1.590837756,-0.380455046
85629,0.579058116,-0.082120814,
85632,1.111227315,0.81572682,
85640,0.652267823,-0.393588078,
85649,1.302805822,0.536492557,
85652,-0.931395218,0.434818069,-0.146772199
85670,1.134077871,0.891455103,
85673,1.222032879,0.947382177,
85676,-0.681430899,-1.157043887,-0.378989458
85679,-1.418943898,1.040184052,
85684,0.563507428,0.075292434,
85687,-1.370138353,-2.181014589,-0.164814975
85692,0.823418585,-0.645304869,
85701,0.590747717,-0.172566684,
85706,1.248382615,0.804920791,
85712,0.012619111,-0.700767842,
85715,1.108058343,0.710514578,
85724,0.802412205,-0.02397399,
85732,-1.701149276,0.439376597,-0.686675366
85740,-0.461541454,-0.182957559,
85743,0.273104508,-0.03246048,
85751,-0.243645442,0.370445254,
85757,-1.593670298,0.477639872,
85765,0.303730856,1.399025184,
85768,0.834086303,0.302910103,
85770,0.893145743,-0.887025257,
85780,1.172360847,1.324826001,
85788,0.749148468,1.04175081,
85797,0.759908886,0.771730893,
85803,0.672887143,0.046350994,
85806,0.399212774,1.579904175,
85812,-1.382781801,0.704637115,-0.465292484
85817,0.545097723,-0.730267055,
85820,-2.113582381,-2.2715191,
85822,0.819838437,-0.879542089,
85850,1.061927307,-0.186512886,
85853,1.098439492,0.369925194,
85862,0.690508537,-0.973007384,
85865,0.314443754,0.646477277,
85870,0.728266418,0.129664275,
85876,0.841184028,1.318817624,
85881,-1.199982948,0.110907203,0.525498176
85890,-1.690713972,-0.296757864,-0.189193331
85899,-1.862355476,1.15115506,0.496523199
85902,0.095000064,0.014663891,-0.641921434
85913,-0.532805512,-1.226488494,
85916,0.341287987,-0.592695428,-1.08666696
85922,0.56608289,1.350022319,
85936,-0.931395218,0.434818069,-0.146772199
85942,0.549443279,0.553052497,
85948,0.402612319,1.667597309,
85951,0.645886189,0.207814521,
85960,0.639713819,-0.873591687,
85968,0.623208247,-1.594679333,
85974,1.052079304,1.133234485,
85980,0.752684905,0.418313649,
85983,-0.231057857,0.51939276,
85993,-0.193920425,0.99112621,
86002,0.677639481,-0.761766059,
86008,0.609931299,0.552260927,
86011,0.805393992,0.128714549,
86017,0.668402617,0.718727272,
86023,1.109942127,-0.105038425,
86029,0.28208194,-1.747656081,
86034,-0.281683198,-0.245575318,-0.170027076
86037,0.927574896,-1.242251153,
86052,0.78856494,-0.655127109,
86061,0.352720788,-0.811702008,-1.124490629
86064,1.177125138,0.993171481,
86070,0.227840115,-0.384368119,
86076,0.832171213,-0.565225098,
86090,0.801347792,-0.015482912,
86096,0.837360525,-0.227448323,
86111,0.80608104,1.849620383,
86126,0.273104508,-0.03246048,
86142,0.858363163,-0.169805956,
86152,1.070794987,0.486172136,
86155,-0.088823935,-1.739655795,
86158,0.087107254,-0.752067514,
86160,-1.459453012,1.152651214,0.250934415
86162,-0.39451918,-1.536989348,
86164,0.91766265,-1.345595484,
86167,0.869352642,0.708767341,
86171,0.740622386,-0.989522973,
86188,0.703444373,-0.2948471,
86193,-0.768429675,-0.244023632,-0.82480106
86196,0.69890448,-1.377192082,
86199,0.795586188,-0.478791979,
86201,0.608773452,-0.529644056,
86212,0.532381999,0.308505531,
86218,0.846220233,-1.454497435,
86240,0.248508312,0.109986318,-1.25273324
86243,-0.44531767,-2.530962748,
86246,0.818885545,-0.419579384,
86249,0.411781756,-1.682571909,
86252,-1.135463087,-1.97179567,-0.427695616
86257,0.31743101,-0.646454702,
86265,-1.729941028,0.710436847,
86267,0.831347824,0.097739752,
86270,1.021539796,1.10962587,
86273,0.239944323,-0.763213923,
86284,0.627482753,-0.101762069,
86287,1.126072766,0.660640118,
86295,0.527003232,-1.316354908,
86303,0.332674653,-1.353476747,-0.660167152
86314,-0.731159979,-2.369661716,9.730473457
86329,0.490695097,1.487201245,
86332,0.236607601,-2.03747384,
86350,0.498605782,-0.884933215,
86356,-2.124457314,-0.315551547,0.058593504
86360,0.751808988,0.674929212,
86366,-1.451044916,2.034712126,0.178605758
86375,-1.294739704,-1.176132405,-0.081869301
86377,1.128797969,-1.07781906,
86383,-1.655836073,0.043864964,-0.295835842
86386,-1.792810074,2.346099937,-0.243411963
86389,1.134602895,0.0190763,
86401,-0.315921301,-0.499565334,
86402,0.213223208,-0.033366091,
86406,0.672689128,0.144660972,
86426,0.702658043,0.764270485,
86435,0.097755436,-1.381124824,
86437,1.041859053,-0.972295136,
86440,0.301679679,-0.715236029,
86444,-1.730412446,0.130037718,
86447,0.634660192,0.675535123,
86457,-1.512373448,1.69970834,0.493205892
86460,0.918344696,-0.343124365,
86463,-0.007299343,-1.530673886,
86470,0.751808988,0.674929212,
86473,-1.828061916,1.797802241,-0.079760193
86475,-1.596417599,-0.512385097,0.198043434
86481,-1.070548418,-1.583867874,-0.410283754
86483,0.372068109,0.134158,
86486,0.135735052,-1.104525585,
86495,-1.232825628,0.446240263,
86498,-1.292381658,0.467914684,1.256092502
86506,0.479639834,-1.252252095,
86514,-1.238542114,-0.193604682,-0.110539183
86517,0.348411114,-0.615397232,
86529,-0.881635211,-0.260828611,
86537,-1.408215661,-0.690711277,-0.980093299
86542,0.345488807,-0.957000749,-0.922430386
86548,-1.454909958,-1.932864046,
86559,0.797448371,-0.033009448,
86568,-1.81513298,0.450942501,0.096243711
86574,-1.838814056,2.620575021,0.249467442
86576,0.975730776,0.336220753,
86579,0.029290634,-1.144460029,1.280837564
86581,-1.110142009,0.277556548,0.498120287
86583,0.227586591,-1.32146271,-1.008584523
86594,0.957215469,-0.655388475,
86600,-0.205191406,-1.469459787,-0.24598037
86626,-0.451876349,-2.41676192,-0.861057447
86633,-0.229141034,-0.159914752,
86654,-0.868849265,-0.070726097,
86657,-0.451277714,-0.953820837,
86659,-1.324575652,0.649932662,
86667,-0.886662247,-2.090331172,-1.10215238
86669,0.285735249,0.375426149,
86678,-0.744141616,-1.98780098,-0.856586756
86681,0.15341538,-0.192366845,
86686,-0.456257886,0.814761928,-0.474878265
86690,-1.015062082,0.231768757,0.905341879
86698,0.350496167,-1.973987794,
86707,-0.211001104,-1.876263129,
86715,-1.754203504,2.414873712,-0.187069902
86717,-1.00353279,2.595154567,0.215809312
86722,-0.128705955,-1.218375133,
86729,0.431835338,0.555918397,
86735,0.211390614,-2.019569769,2.502355311
86740,-1.996677775,0.388576923,0.255115111
86746,1.186713439,-0.443979514,
86749,0.652267823,-0.393588078,
86752,-1.228530121,0.279803673,
86755,-0.239087046,0.692396089,-0.910496493
86761,0.812777842,-0.146037174,
86764,-0.912122973,-1.041133127,0.323173959
86769,0.35325222,0.818872939,
86786,0.422735002,-0.604768473,
86792,-0.993402169,-1.188784055,
86801,0.009248722,-0.76415149,-0.801600637
86804,-0.837402939,0.178399955,
86811,-2.012209916,2.357384625,
86813,-0.406972463,-0.207993228,-0.695457739
86820,-1.148213738,-0.127913851,-0.64341036
86827,-1.015062082,0.231768757,0.905341879
86830,1.297085851,0.431708689,
86833,0.617242077,-0.43297466,
86839,0.345488807,-0.957000749,-0.922430386
86844,-1.694069402,-0.608404346,0.226353436
86847,-1.284045741,-0.577519763,-0.738964237
86853,-0.864652064,-0.40362673,-0.00023766
86856,-1.547621824,0.387257498,-0.228060628
86858,0.631538985,1.05806593,
86860,-0.404565461,-0.559659581,
86868,-1.387983352,2.967996794,-0.127308934
86877,-1.240832283,0.829619549,-0.606111974
86880,-0.641630052,0.367589519,
86883,-1.00142896,-1.478775664,-0.592794126
86894,-1.781069521,1.685522048,-0.536654424
86902,-1.704952408,-0.499245525,
86912,-0.176919935,-0.248438974,
86914,-1.823963962,1.0735723,
86921,-0.854831962,-1.309240518,-0.430901369
86924,-2.082111094,-1.654360575,-0.380612309
86932,-0.813600483,-1.891767906,-0.104804483
86946,0.325316517,-2.07213814,
86955,1.152594017,0.428208389,
86962,0.699331659,0.596604708,
86970,-1.520821348,0.378013587,-0.401671847
86972,-1.753109498,-2.369233767,-0.327575999
86974,-1.238542114,-0.193604682,-0.261131745
86984,0.590890127,0.13680605,
86990,1.009588351,-0.057963339,
86999,-1.109515718,-0.435433672,
87004,0.4782567,0.382610343,
87012,0.635081425,-1.146792803,
87021,-0.495462262,0.380503357,-0.511560468
87028,-1.281865216,-0.113878022,-0.330904741
87031,-0.863284405,0.369018482,
87033,-1.29222705,1.301908371,
87039,-0.456257886,0.814761928,-1.112450884
87042,0.529882208,-0.726068331,
87045,1.237138851,0.800470851,
87048,-0.753214053,0.115213008,
87053,-1.615166698,-0.416773647,-0.046985552
87056,-1.221044669,1.655569505,
87062,-0.630735446,-1.918011414,
87064,-0.640537144,-0.571473727,-1.540250422
87070,0.275889665,-0.127223279,
87072,-1.072527566,-0.127313076,
87074,-2.183753804,-0.439770951,0.378471974
87078,-1.399071512,-0.259677153,-0.177494662
87083,0.011576116,-0.501377913,-1.077752885
87102,-0.140692854,-0.262968921,-0.826752187
87105,-0.647695821,-0.371238226,-0.282085918
87108,-1.74980481,1.137124819,-0.468128033
87113,0.088795881,-0.384262411,
87122,-0.589290582,0.501380351,-0.352760853
87125,0.723942458,-0.250676025,
87135,0.973284243,1.097434377,
87138,-1.656122312,0.241470673,2.185090615
87141,-1.029616762,-0.428652754,0.878691348
87144,-1.828582937,2.167410601,0.71935412
87147,-1.2841266,0.563364632,-0.383631322
87152,0.66204632,-0.904433881,
87160,-1.281361411,-1.239865079,0.396508984
87163,-2.165509361,0.399714999,1.231259359
87166,-0.864652064,-0.40362673,-0.00023766
87175,-1.553824602,-0.637685623,0.030215524
87180,-1.221044669,1.655569505,
87186,0.479639834,-1.252252095,
87189,-0.592126723,0.252320927,
87195,-1.492712923,0.301536972,-0.071936587
87201,-0.176919935,-0.248438974,
87209,0.944287492,0.441035466,
87215,-1.197179066,-0.501110912,
87222,-1.12195291,-2.141708761,
87225,-2.087701491,0.179881654,-0.376960583
87236,1.062373839,-0.155863537,
87245,0.867651089,0.014284557,
87257,1.59851386,0.138017726,
87272,-0.231057857,0.51939276,
87275,1.11354496,-0.242804727,
87277,-1.397148394,-0.840627726,3.432146389
87282,-0.075862796,-0.680267445,-1.005876081
87285,-0.768429675,-0.244023632,-0.82480106
87288,-1.962780625,1.715323527,-0.298264184
87297,0.897323408,0.452477493,
87300,-0.730656291,-1.920608309,
87305,-1.454306124,0.296698805,0.621356451
87310,0.583531301,-0.564279014,
87313,0.120395939,-0.53377819,
87319,1.117745743,-0.276397926,
87325,-0.701812645,0.740475839,
87328,-0.931395218,0.434818069,-0.146772199
87333,0.207971458,-1.158387511,
87336,-1.765987478,-0.500275675,0.910865642
87339,1.154916631,0.058561629,
87344,-1.437721723,-1.095414842,0.027883065
87346,-1.34395221,1.00293367,0.038751535
87357,-1.535000923,-0.444278314,-0.184640823
87375,0.512055338,0.864338752,
87381,-1.029789057,0.850563202,-0.634525953
